Date;Sell Date;Ticker;Buy Price;Sell Price;Confidence Score;Expected P/L (%);Actual P/L (%);Met Expectation;Is Profit;Deviation;Kazanma İhtimali (%);Eğim (Slope);R2;PD/DD (Price to Book);FD/FAVÖK (EV/EBITDA);F/K (Trailing PE);FAVÖK Marjı (EBITDA Margin);ROE;ROA;Ortalama Hacim (Avg Volume);Finansal Güven Skoru;Finansal x Küme Güveni
2025-08-08;2025-08-19;MANAS.IS;9,98;8,9;0,6494896489568527;0,7473318565314673;-0,7972580936503597;False;False;-26,55;0,26176203964659656;0,36529389176829175;0,48754379118725527;-0,2056681825508682;-0,16041407441966357;;-0,48480639619092203;-1,6230826134014216;-0,6988487890366503;0,1501392130931034;12,137800239885431;7,883375616911591
2025-08-11;2025-08-20;MANAS.IS;9,39;8,8;-0,6058103425405547;-0,4579077560511108;-0,5718993445582043;False;False;-16,32;-0,9960289307921992;0,23593040127783518;0,29826474574891354;-0,2056681825508682;-0,16041407441966357;;-0,48480639619092203;-1,6230826134014216;-0,6988487890366503;0,1501392130931034;12,137800239885431;-7,35320492101382
2025-08-12;2025-08-21;PEKGY.IS;7,05;8,19;-0,5155859136126488;-0,48328122157916487;0,5424847781552068;True;True;6,26;-0,36386750436759246;1,2757324543279205;0,9524747380515387;-0,23775381969257772;0,06251208513280386;-0,3873404837178926;-0,308164498286351;;;3,2924962839020715;60,49585429873504;-31,190810308390994
2025-08-13;2025-08-22;PEKGY.IS;7,5;9,0;-0,5478069585271281;-0,5868895391520532;0,7326001986448443;True;True;10,58;-0,051326716832027365;1,1393911553677283;0,9438779274405025;-0,23775381969257772;0,06251208513280386;-0,3873404837178926;-0,308164498286351;;;3,2924962839020715;60,49585429873504;-33,14004994689033
2025-08-14;2025-08-25;MANAS.IS;8,86;9,39;0,1296329439446762;-0,08576359497298154;0,03666855497259391;False;True;-5,81;1,211923468092145;-0,4071068964078495;-0,6973272683605659;-0,2056681825508682;-0,16041407441966357;;-0,48480639619092203;-1,6230826134014216;-0,6988487890366503;0,1501392130931034;12,137800239885431;1,5734587781087455
2025-08-15;2025-08-26;PEKGY.IS;8,14;9,56;-0,1960445006392505;-0,23800438814130692;0,6055256617118229;True;True;6,37;0,26514194818656506;0,8799527981428814;0,9132227691769305;-0,23775381969257772;0,06251208513280386;-0,3873404837178926;-0,308164498286351;;;3,2924962839020715;60,49585429873504;-11,859879546740366
2025-08-18;2025-08-27;PEKGY.IS;8,3;8,61;-0,3612495848976061;-0,36275726032090705;-0,07501804975369453;False;True;-6,75;-0,05202976317424626;0,7758795689486537;0,8972198499414232;-0,23775381969257772;0,06251208513280386;-0,3873404837178926;-0,308164498286351;;;3,2924962839020715;60,49585429873504;-21,854102253444093
2025-08-19;2025-08-28;PEKGY.IS;8,4;7,75;-0,20077722457203478;-0,2422332990626492;-0,644371541402818;False;False;-18,78;0,259441190588571;0,6762575620507031;0,8675782489036284;-0,23775381969257772;0,06251208513280386;-0,3873404837178926;-0,308164498286351;;;3,2924962839020715;60,49585429873504;-12,14618972421422
2025-08-20;2025-08-29;PEKGY.IS;8,3;6,98;0,07534419790174884;0,16162769392554796;-1,049421627876824;False;False;-28,86;-0,05269533003011116;0,482927570772505;0,8514351883024428;-0,23775381969257772;0,06251208513280386;-0,3873404837178926;-0,308164498286351;;;3,2924962839020715;60,49585429873504;4,558011618519257
2025-08-21;2025-09-01;ISGSY.IS;84,85;94,75;0,9246480171419884;0,7642475002168367;0,3191115687026299;False;True;-4,14;1,2059559882539395;0,23582309858791053;0,6082457068593216;-0,23942280901187712;-0,08075480513167414;;0,85168580176723;1,218409717074787;1,8903609667897714;-0,461533006055943;-15,428880723366817;-14,266283967581375
2025-08-22;2025-09-02;ISGSY.IS;83,15;87,15;-0,8286335890968776;-0,61649191560145;-0,02140847948507611;False;True;-4,46;-1,6323795153151297;0,38136557421960365;0,7256015835927738;-0,23942280901187712;-0,08075480513167414;;0,85168580176723;1,218409717074787;1,8903609667897714;-0,461533006055943;-15,428880723366817;12,784888809551074
2025-08-25;2025-09-03;ISGSY.IS;83,3;95,85;-0,3670279106294939;-0,14073943695043242;0,48788243806679904;True;True;3,54;-0,9992812878942047;0,46142802219865375;0,7880212509063924;-0,23942280901187712;-0,08075480513167414;;0,85168580176723;1,218409717074787;1,8903609667897714;-0,461533006055943;-15,428880723366817;5,662829855248997
2025-08-26;2025-09-04;TRHOL.IS;245,9;255,0;-0,640920550320978;-0,6989556785676261;-0,07650720448337836;False;True;-5,19;-0,04984867385789536;-0,47782051576902745;-0,04741960792978046;5,6158346996592785;1,6748666047958207;2,6524171730890758;-0,29602401208532136;1,7152921192656985;0,19740673369887654;-0,4929653931699577;-35,08990567132909;22,48984165357945
2025-08-27;2025-09-05;ARSAN.IS;3,2;2,78;-1,139232355104259;-1,3713525150610644;-0,9119230078360157;False;False;-18,83;0,5703306943010873;-1,2323236403806306;-0,0068602078298943;-0,24143295030882558;;;-2,109723985423785;-0,21631165385571877;-0,5630672983987886;-0,08975009893895765;-2,973459406665053;3,3874611626619404
2025-08-28;2025-09-08;TRHOL.IS;247,0;312,75;-1,1650422100400246;-1,0964733051738098;1,0612070089950796;True;True;19,61;-1,6265051796706804;-0,5717430573011595;-0,3402362079137634;5,6158346996592785;1,6748666047958207;2,6524171730890758;-0,29602401208532136;1,7152921192656985;0,19740673369887654;-0,4929653931699577;-35,08990567132909;40,88122125342124
2025-08-29;2025-09-09;ISGSY.IS;98,65;89,5;-0,3645790011526463;-0,3669861712422493;-0,7208148175265888;False;False;-19,74;-0,050974521532484655;0,7276533578369824;0,9163034002337909;-0,23942280901187712;-0,08075480513167414;;0,85168580176723;1,218409717074787;1,8903609667897714;-0,461533006055943;-15,428880723366817;5,6250459230283925
2025-09-01;2025-09-10;ISGSY.IS;94,75;86,5;0,06007290846747373;0,06013383181333078;-0,6925208776625958;False;False;-21,19;0,26513715707909846;0,6831964019531744;0,8768884669024086;-0,23942280901187712;-0,08075480513167414;;0,85168580176723;1,218409717074787;1,8903609667897714;-0,461533006055943;-15,428880723366817;-0,9268577394503846
2025-09-02;2025-09-11;ISGSY.IS;87,15;81,0;-0,023190013745348338;0,1277964065548089;-0,6106173675299843;False;False;-19,86;-0,36752516164570453;0,5416322615220944;0,7088016774431977;-0,23942280901187712;-0,08075480513167414;;0,85168580176723;1,218409717074787;1,8903609667897714;-0,461533006055943;-15,428880723366817;0,35779595605021647
2025-09-03;2025-09-12;ISGSY.IS;95,85;83,6;0,13700718821203775;0,3265552198579006;-0,8945495359897041;False;False;-26,52;-0,36821335955013046;0,38265845435815893;0,6027130397810252;-0,23942280901187712;-0,08075480513167414;;0,85168580176723;1,218409717074787;1,8903609667897714;-0,461533006055943;-15,428880723366817;-2,1138675651673986
2025-09-04;2025-09-15;ISGSY.IS;98,8;87,55;-0,8541958015012768;-0,5805461727700397;-0,8255520335143527;False;False;-20,84;-1,9403297394131809;0,2575189418312094;0,5005591078728102;-0,23942280901187712;-0,08075480513167414;;0,85168580176723;1,218409717074787;1,8903609667897714;-0,461533006055943;-15,428880723366817;13,179285135763918
2025-09-05;2025-09-16;TERA.IS;140,85;150,75;-1,3723190087938872;-1,5109065754653628;0,0887889705115285;True;True;1,97;-0,6736696587374407;-0,9564703326565069;-0,5888477823241705;-0,2205750782730471;;-0,4025808388891591;-0,35348137870921414;3,076137392144083;3,061842640512475;-0,3223736878663842;-25,839876362636897;35,46055351733046
2025-09-08;2025-09-17;DSTKF.IS;801,0;700,0;-0,6144503153015679;-0,7243291440956806;-0,8861109925214957;False;False;-21,38;0,26106711401788496;-0,3294452217383766;0,16981120880018954;0,13386280823123667;-0,0287661681684425;0,600442449112072;1,9162908644806467;0,9318054474538252;1,1610646605289119;-0,4812790287686558;-11,512246785020265;7,073703666885163
2025-09-09;2025-09-18;ISGSY.IS;89,5;85,9;-1,4988368264854126;-1,4897620208586508;-0,4597163549220213;False;False;-9,17;-2,2645072730699494;-0,5475604901106182;-0,22652955496922456;-0,23942280901187712;-0,08075480513167414;;0,85168580176723;1,218409717074787;1,8903609667897714;-0,461533006055943;-15,428880723366817;23,125374619633078
2025-09-10;2025-09-19;DSTKF.IS;649,0;693,0;-0,8625331000572862;-0,8575398381179653;0,07637934776416311;False;True;-1,36;-0,6796220658507856;-0,403743208590381;-0,1343576928581428;0,13386280823123667;-0,0287661681684425;0,600442449112072;1,9162908644806467;0,9318054474538252;1,1610646605289119;-0,4812790287686558;-11,512246785020265;9,929693908108057
2025-09-11;2025-09-22;KOTON.IS;18,85;20,94;-1,3824998684167373;-1,6187438039595934;0,29032124392874226;True;True;6,55;0,2611284655030148;-1,169871910975695;0,32459162879265846;-0,23434940664281004;-0,07912565445936014;-0,4928185135395076;-0,16286298062397367;-0,45524021573882734;0,2898814505317346;-0,4413229426997155;-6,852839327606445;9,474049468696954
2025-09-12;2025-09-23;DAPGM.IS;18,0;16,5;-1,0971056089351146;-1,2867742966342166;-0,6736582510866004;False;False;-14,44;0,264153785912268;-1,1396563821272236;0,48930029638309425;-0,2328085543562425;-0,07899225006187535;-0,36832419389876625;0,630865652758486;-0,004583512184592729;0,5025080687772375;0,7220230327550664;14,2328580125987;-15,61494835679912
2025-09-15;2025-09-24;FZLGY.IS;15,4;16,65;-1,7602372762612917;-1,9189964793749021;0,1428949256900415;True;True;5,0;-1,9399625254703043;-1,2362664623430917;-0,7173082349648422;-0,21745119662518317;-0,10169996929636638;;-0,7291958917125874;-0,5235412082371;-0,716269196108894;0,021817394758073316;4,270407959358719;-7,516931274906133
2025-09-16;2025-09-25;POLHO.IS;18,66;19,2;-0,3949289691634667;-0,09210696135499497;-0,11671438218484219;False;True;-8,87;-1,3139131502863695;-0,6499905403929874;-2,3183945102406356;-0,21611110923554794;-0,01942112274867599;;-0,1606711465834206;-0,35068865820612843;-0,36191857691221696;-0,3857907973917239;-5,277950974587396;2,084415737689115
2025-09-17;2025-09-26;HEDEF.IS;30,06;49,94;-0,2072159303875671;-0,25069112090533413;3,022423787988704;True;True;55,12;0,2637229597897749;-0,18282557237316718;0,2688745289888352;-0,04856531890114547;0,00929787948762879;0,6101613842996214;1,0143511994911314;0,8089036165521638;2,04071373250208;-0,41257628019563775;-13,798881421445639;2,8593480520525727
2025-09-18;2025-09-29;POLHO.IS;18,3;21,04;0,9513108630191285;1,0983314630028846;0,482918588967853;False;True;-2,42;0,2630453693201499;0,8475951244163591;-1,452035454596213;-0,21611110923554794;-0,01942112274867599;;-0,1606711465834206;-0,35068865820612843;-0,36191857691221696;-0,3857907973917239;-5,277950974587396;-5,0209720966073865
2025-09-19;2025-09-30;POLHO.IS;17,71;23,14;1,0966495130945173;1,1554217604410066;1,261746512592504;True;True;13,01;0,5753815678667924;1,4421505903517715;-1,0860420131808315;-0,21611110923554794;-0,01942112274867599;;-0,1606711465834206;-0,35068865820612843;-0,36191857691221696;-0,3857907973917239;-5,277950974587396;-5,788062366418001
2025-09-22;2025-10-01;IEYHO.IS;24,92;30,96;0,500766550952787;0,6733259154079757;0,943067400440161;True;True;8,86;-0,05540459138193875;-0,5505588305129838;-0,7915890260753702;-0,08785489561678389;-0,6018384455434372;;-0,415877485422101;-1,002098312431114;-0,5576946494886572;-0,3569830102698128;6,579154183704288;3,294620348760195
2025-09-23;2025-10-02;HEDEF.IS;43,96;63,85;1,591329227417754;1,364752851047454;1,9859720961287477;True;True;26,59;1,525839746913393;0,5447944385231502;0,2690688119512406;-0,04856531890114547;0,00929787948762879;0,6101613842996214;1,0143511994911314;0,8089036165521638;2,04071373250208;-0,41257628019563775;-13,798881421445639;-21,95856331161829
2025-09-24;2025-10-03;HEDEF.IS;48,34;70,2;1,1094443772151261;1,1681084932050336;1,9844829413990637;True;True;27,5;0,5804600726035198;0,774581848784112;0,32286926704227986;-0,04856531890114547;0,00929787948762879;0,6101613842996214;1,0143511994911314;0,8089036165521638;2,04071373250208;-0,41257628019563775;-13,798881421445639;-15,309091404881132
2025-09-25;2025-10-06;IEYHO.IS;27,94;30,74;1,1637331232580528;1,1215904730702677;0,2372080585700184;False;True;-7,48;0,8928931768161908;0,27627523332823567;0,3587028451082728;-0,08785489561678389;-0,6018384455434372;;-0,415877485422101;-1,002098312431114;-0,5576946494886572;-0,3569830102698128;6,579154183704288;7,656379646598476
2025-09-26;2025-10-07;ALKA.IS;15,84;12,1;-0,10741599024681833;0,11088076286943936;-1,4321343934055724;False;False;-36,33;-0,6853216444217162;0,0164965862643636;0,42307140871071647;-0,22578213933715463;-0,050527255188458256;;-0,2640716290809396;-0,3148131237586336;-0,20586754964642773;-0,38077279753182264;-5,376255296863102;0,5774957865322523
2025-09-29;2025-10-08;HEDEF.IS;48,0;68,5;-0,2901761783953855;-0,34795607209620866;1,8598903290155153;True;True;32,15;0,2668974151523656;1,3955757157811635;0,7781907448506874;-0,04856531890114547;0,00929787948762879;0,6101613842996214;1,0143511994911314;0,8089036165521638;2,04071373250208;-0,41257628019563775;-13,798881421445639;4,00410667700618
2025-09-30;2025-10-09;HEDEF.IS;52,8;69,0;-0,2285131880850966;-0,34372716117486635;1,2627392824122934;True;True;20,11;0,5813389303147594;1,54018422114173;0,8749784409336876;-0,04856531890114547;0,00929787948762879;0,6101613842996214;1,0143511994911314;0,8089036165521638;2,04071373250208;-0,41257628019563775;-13,798881421445639;3,1532263856227525
2025-10-01;2025-10-10;HEDEF.IS;58,05;65,0;0,24646518707608478;0,03898927720661897;0,3340031159994684;False;True;-0,41;1,211503237940444;1,663158300483476;0,937191547498032;-0,04856531890114547;0,00929787948762879;0,6101613842996214;1,0143511994911314;0,8089036165521638;2,04071373250208;-0,41257628019563775;-13,798881421445639;-3,40094389097731
2025-10-02;2025-10-13;HEDEF.IS;63,85;60,25;0,37895394135722776;0,1066518519480967;-0,540130710324949;False;False;-18,34;1,523022217825892;1,7420628664256133;0,9624760477873879;-0,04856531890114547;0,00929787948762879;0,6101613842996214;1,0143511994911314;0,8089036165521638;2,04071373250208;-0,41257628019563775;-13,798881421445639;-5,22914050097785
2025-10-03;2025-10-14;HEDEF.IS;70,2;66,25;0,19091071253950584;-0,020215475692174568;-0,5396343254150543;False;False;-17,73;1,2111831995902749;1,8099249256572578;0,9782685394580759;-0,04856531890114547;0,00929787948762879;0,6101613842996214;1,0143511994911314;0,8089036165521638;2,04071373250208;-0,41257628019563775;-13,798881421445639;-2,634354284416336
2025-10-06;2025-10-15;HEDEF.IS;63,2;72,75;-0,5450003431716397;-0,519226964410575;0,48986797770637747;True;True;5,37;-0,3662307278049377;1,6747124541420924;0,9376033494088403;-0,04856531890114547;0,00929787948762879;0,6101613842996214;1,0143511994911314;0,8089036165521638;2,04071373250208;-0,41257628019563775;-13,798881421445639;7,520395110072637
2025-10-07;2025-10-16;HEDEF.IS;66,85;70,0;-0,4964073753501448;-0,4579077560511108;-0,02637232858402224;False;True;-5,31;-0,37129618426058386;1,5547041816852731;0,9004197014509611;-0,04856531890114547;0,00929787948762879;0,6101613842996214;1,0143511994911314;0,8089036165521638;2,04071373250208;-0,41257628019563775;-13,798881421445639;6,849866509187705
2025-10-08;2025-10-17;IEYHO.IS;35,56;29,68;0,0325845874857787;0,28849502156581924;-1,0811902621100795;False;False;-30,1;-0,6795818021359006;0,4050674379397233;0,6719999229002707;-0,08785489561678389;-0,6018384455434372;;-0,415877485422101;-1,002098312431114;-0,5576946494886572;-0,3569830102698128;6,579154183704288;0,21437902508133932
2025-10-09;2025-10-20;DOFRB.IS;178,7;116,0;0,8249856561853324;0,5697175978350874;-2,001984269964591;False;False;-49,98;1,5235368386683417;1,2773815853072215;0,9086167303977735;-0,17835894074873232;-0,02114998983931196;0,07434760658036497;0,015131022695224212;0,2928459287018595;0,08327864624427082;-0,2966928119524346;-6,702215744289193;-5,529231853698086
2025-10-10;2025-10-21;HEDEF.IS;65,0;88,35;0,07707769562131507;0,34558531900394124;1,5228449751970718;True;True;22,09;-0,6799849243002037;0,8454455478681222;0,7345736865074722;-0,04856531890114547;0,00929787948762879;0,6101613842996214;1,0143511994911314;0,8089036165521638;2,04071373250208;-0,41257628019563775;-13,798881421445639;-1,0635859821168063
2025-10-13;2025-10-22;DOFRB.IS;144,9;98,5;0,07751794901041124;0,34769977446461237;-1,849594102626944;False;False;-45,86;-0,6849972197933865;0,6722550338772535;0,5707439642036187;-0,17835894074873232;-0,02114998983931196;0,07434760658036497;0,015131022695224212;0,2928459287018595;0,08327864624427082;-0,2966928119524346;-6,702215744289193;-0,5195420183225851
2025-10-14;2025-10-23;DOFRB.IS;159,3;92,3;0,00771027100184224;0,16585660484689024;-2,3479645521611374;False;False;-55,04;-0,3666752531397016;0,4025139753858978;0,415284482744736;-0,17835894074873232;-0,02114998983931196;0,07434760658036497;0,015131022695224212;0,2928459287018595;0,08327864624427082;-0,2966928119524346;-6,702215744289193;-0,05167589970128347
2025-10-15;2025-10-24;DOFRB.IS;143,4;92,95;-0,8978634345322577;-0,7158713222529957;-2,006451734153642;False;False;-43,99;-1,6286614917252293;0,07061554136406757;0,05469320622207771;-0,17835894074873232;-0,02114998983931196;0,07434760658036497;0,015131022695224212;0,2928459287018595;0,08327864624427082;-0,2966928119524346;-6,702215744289193;6,0176744471436665
2025-10-16;2025-10-27;BINBN.IS;148,0;189,6;-0,22961382155783702;0,4597659138801853;1,1351683605693772;True;True;13,74;-2,257815634489132;-1,4214751618541301;-1,5246262551029464;-0,18848004510352895;-0,1364828077819789;;-1,0435248473572771;-0,9773479937189532;;-0,4860273508917745;-5,150950483846849;1,1827294252512646
2025-10-17;2025-10-28;CVKMD.IS;20,94;20,02;-0,8000446346424419;-0,9886360766795792;-0,478082596588122;False;False;-11,91;0,5761726208955431;-0,7345316013399065;0,8115164918342206;-0,21316350323942315;-0,042418558603967274;;0,1210506910705217;-0,21781167870199275;-0,2508024314402525;-0,0675976169038814;0,7514644628941984;-0,6012051116629679
2025-10-20;2025-10-30;MOPAS.IS;35,58;36,9;-0,7377762959221457;-0,696841223106955;-0,07601081957348375;False;True;-5,19;-0,6844905582784413;-1,4513035110067256;-2,1759833179456307;-0,23269047822733177;-0,07627160886468594;-0,2550546112941882;-0,2700351255938729;-0,0800596340726995;0,06838175608436153;-0,389879967434883;-6,8694780053544156;5,06813803770903
2025-10-21;2025-10-31;HDFGS.IS;5,08;6,03;0,48805423434263395;0,3794166063746803;0,6680701603585443;True;True;4,71;0,8943798990485388;-0,030847449039371037;0,17430958974673202;-0,2395261493607477;-0,08042533669546176;-0,5126812760546224;0,9828541600457926;0,30462110411981763;1,3778429036755702;1,0713075097002962;18,12918831572858;8,848027122686338
2025-10-22;2025-11-03;HDFGS.IS;5,12;5,74;1,297542637706485;1,0602712647108032;0,34095250473799293;False;True;-5,1;1,5241005452597192;0,16815520364481293;0,4339180856088799;-0,2395261493607477;-0,08042533669546176;-0,5126812760546224;0,9828541600457926;0,30462110411981763;1,3778429036755702;1,0713075097002962;18,12918831572858;23,52339482666805
2025-10-23;2025-11-04;TRHOL.IS;418,0;458,0;1,1323925851217662;0,8890003723964365;0,21487073762476075;False;True;-6,83;1,5233543919354051;0,1577693366197793;0,4738694941207227;5,6158346996592785;1,6748666047958207;2,6524171730890758;-0,29602401208532136;1,7152921192656985;0,19740673369887654;-0,4929653931699577;-35,08990567132909;-39,73554899483528
2025-10-24;2025-11-05;HDFGS.IS;4,8;4,83;0,11304089434311257;0,2969528434085038;-0,22939375673091983;False;True;-12,97;-0,36856808508763106;0,3108436039946912;0,6539320384042349;-0,2395261493607477;-0,08042533669546176;-0,5126812760546224;0,9828541600457926;0,30462110411981763;1,3778429036755702;1,0713075097002962;18,12918831572858;2,0493396609246655
2025-10-27;2025-11-06;UFUK.IS;1601,0;1862,0;0,32835231744798093;0,669097004486633;0,5489377819838367;True;True;0,95;-0,6851822599994452;-0,6915003268950506;-1,2006481875055401;-0,12268213303900498;-2,0883791431866507;0,13894478212687675;-0,35348137870921414;0,4176227875363168;-0,4559399352816265;-0,4952333426431037;20,46691771007077;6,720359861118861
2025-10-28;2025-11-07;UFUK.IS;1700,0;1825,0;0,5643831656771906;0,5528019541497179;0,10467328762815614;False;True;-7,46;0,5786972356865707;-0,3493906532326111;-0,6083794395122561;-0,12268213303900498;-2,0883791431866507;0,13894478212687675;-0,35348137870921414;0,4176227875363168;-0,4559399352816265;-0,4952333426431037;20,46691771007077;11,551183808864298
2025-10-30;2025-11-10;UFUK.IS;1870,0;1890,0;1,826094347153312;1,5000780005304104;-0,20705643578566216;False;True;-18,22;1,83589615689274;0,24241288098819525;0,2474017494927288;-0,12268213303900498;-2,0883791431866507;0,13894478212687675;-0,35348137870921414;0,4176227875363168;-0,4559399352816265;-0,4952333426431037;20,46691771007077;37,374522734012245
2025-10-31;2025-11-11;UFUK.IS;1973,0;1856,0;2,6886883155768935;2,123842361428411;-0,5545258727118928;False;False;-28,17;2,4690140140839003;0,4966448875870526;0,48799381570920536;-0,12268213303900498;-2,0883791431866507;0,13894478212687675;-0,35348137870921414;0,4176227875363168;-0,4559399352816265;-0,4952333426431037;20,46691771007077;55,02916250294107
2025-11-03;2025-11-12;UFUK.IS;2170,0;1765,0;1,460078685793444;1,4472166140136307;-1,186423863007738;False;False;-37,7;0,8920945954378025;0,7435303083402441;0,6548671094308831;-0,12268213303900498;-2,0883791431866507;0,13894478212687675;-0,35348137870921414;0,4176227875363168;-0,4559399352816265;-0,4952333426431037;20,46691771007077;29,883310312362696
2025-11-04;2025-11-13;HDFGS.IS;5,36;3,73;-0,4158410051455369;-0,2845224082760732;-1,7696761321339105;False;False;-41,26;-0,684172311735469;-0,11577668902016164;0,5131868262014398;-0,2395261493607477;-0,08042533669546176;-0,5126812760546224;0,9828541600457926;0,30462110411981763;1,3778429036755702;1,0713075097002962;18,12918831572858;-7,538859891685296
2025-11-05;2025-11-14;UFUK.IS;1861,0;1606,0;0,1072075369375876;0,036874821745947445;-0,9402169477000087;False;False;-26,07;0,5758929106585384;0,9355252254517645;0,8378357642129323;-0,12268213303900498;-2,0883791431866507;0,13894478212687675;-0,35348137870921414;0,4176227875363168;-0,4559399352816265;-0,4952333426431037;20,46691771007077;2,194207836400978
2025-11-06;2025-11-17;UFUK.IS;1862,0;1766,0;0,16034061783413714;0,17642888215024596;-0,5163042346500074;False;False;-18,19;0,2667345057949009;0,9022557887523416;0,8009467779472397;-0,12268213303900498;-2,0883791431866507;0,13894478212687675;-0,35348137870921414;0,4176227875363168;-0,4559399352816265;-0,4952333426431037;20,46691771007077;3,2816782307931907
2025-11-07;2025-11-18;CEMZY.IS;8,47;6,15;-0,45950863817651805;-0,6038051828374227;-1,6182787346160532;False;False;-36,7;0,5765401553081932;-0,4925670441732137;0,13429524122982212;-0,20542237682524603;-0,048299132246629274;;-0,05520692424252373;-0,2722874902428227;0,07448701451565193;-0,049092130891765194;0,4049146893659783;-0,18606179748822851
2025-11-10;2025-11-19;UFUK.IS;1890,0;1939,0;-0,21175604346262178;-0,024444386613516857;-0,13160592948168065;False;True;-9,49;-0,679197345214507;0,5953093467405216;0,5163228792032383;-0,12268213303900498;-2,0883791431866507;0,13894478212687675;-0,35348137870921414;0,4176227875363168;-0,4559399352816265;-0,4952333426431037;20,46691771007077;-4,33399351615965
2025-11-11;2025-11-20;UFUK.IS;1856,0;1825,0;-0,032738009121372535;0,11510967379078166;-0,3430659010967867;False;False;-14,41;-0,3644325925696936;0,41473361531483804;0,31407630415947785;-0,12268213303900498;-2,0883791431866507;0,13894478212687675;-0,35348137870921414;0,4176227875363168;-0,4559399352816265;-0,4952333426431037;20,46691771007077;-0,670046138678678
2025-11-12;2025-11-21;MANAS.IS;11,8;9,31;0,026310976691157565;0,10242294102675442;-1,307541781022024;False;False;-33,78;-0,051460504667321764;-0,48255059890617824;-0,12247662553905878;-0,2056681825508682;-0,16041407441966357;;-0,48480639619092203;-1,6230826134014216;-0,6988487890366503;0,1501392130931034;12,137800239885431;0,3193573791935523
2025-11-13;2025-11-24;MANAS.IS;12,98;9,61;0,9409649083753671;0,7811631439022063;-1,548784847230807;False;False;-41,85;1,207654597978178;-0,21199051764510565;0,02315973649695021;-0,2056681825508682;-0,16041407441966357;;-0,48480639619092203;-1,6230826134014216;-0,6988487890366503;0,1501392130931034;12,137800239885431;11,421244090602302
2025-11-14;2025-11-25;MANAS.IS;11,69;9,32;-0,5978582657000042;-0,5171125089499039;-1,266341833500771;False;False;-30,02;-0,6867607587986582;-0,08163907358838837;0,17580682027670494;-0,2056681825508682;-0,16041407441966357;;-0,48480639619092203;-1,6230826134014216;-0,6988487890366503;0,1501392130931034;12,137800239885431;-7,256684200830999
2025-11-17;2025-11-26;SEKFK.IS;8,54;8,3;-0,6169267406152341;-0,6693533021182297;-0,3996537808247728;False;False;-11,84;-0,054075785207368825;-1,544690924107663;-2,607993543088645;-0,23853420860398317;;-0,507038972552111;-0,35348137870921414;0,42607293842048943;-0,004881638144700611;-0,48569621408771246;-11,888769030856881;7,334499528133872
2025-11-18;2025-11-27;TCKRC.IS;48,0;50,3;-0,9600492257420984;-0,8681121154213214;-0,02240124930486532;False;True;-3,3;-1,311550641583828;-1,5192504769551187;-2,4796570562663627;-0,218801091733854;-0,07073667388823447;-0,43154573454119133;0,2573856149306366;0,5230243577318833;0,6995865992534147;-0,4242549681858412;-10,65845063549596;10,232637280218272
2025-11-19;2025-11-28;SEGYO.IS;6,05;5,63;-0,9473093932951268;-1,233912910117437;-0,604660748611249;False;False;-13,3;1,2042355325049665;-1,0646571419356887;-0,4190689232886913;-0,24069365195836434;-0,08410810657754134;;-0,35348137870921414;-0,74311950435409;-1,4364483613805747;-0,269812934773873;1,5050813248358494;-1,425777676690074
2025-11-20;2025-12-01;KGYO.IS;6,2;4,6;-0,5591434832963557;-0,5995762719160804;-1,5413390735823878;False;False;-35,16;-0,05603473193422478;-1,5614426112887863;-2,69095115513352;-0,19515326202775354;-0,09163467488209877;;-1,0389276604821687;-1,381428963421942;-1,029348100781086;-0,184443773988713;3,777004039476891;-2,111887195057515
2025-11-21;2025-12-02;DENGE.IS;3,72;3,2;-0,9927105240456742;-1,2825453857128744;-0,954115725177058;False;False;-20,11;1,2056200288508807;-1,0584863064660817;-0,3781156498999512;-0,23925331509546546;-0,10315461623661698;;-0,4706590980542769;-0,7426944730222841;-0,6537511078404714;-0,21231392412513211;0,9300511272105982;-0,9232715418825029
2025-11-24;2025-12-03;MANAS.IS;9,61;9,56;-0,4123189780327673;-0,4896245879611783;-0,285981636458906;False;False;-10,4;0,26445923338427696;-0,4061577436067588;-0,6388566092285384;-0,2056681825508682;-0,16041407441966357;;-0,48480639619092203;-1,6230826134014216;-0,6988487890366503;0,1501392130931034;12,137800239885431;-5,004645390475439
2025-11-25;2025-12-04;MANAS.IS;9,32;9,19;-0,7275954362992957;-0,8025639961405144;-0,3291671236197375;False;False;-9,79;-0,052330521418737064;-0,5963618933112822;-1,0897587493454124;-0,2056681825508682;-0,16041407441966357;;-0,48480639619092203;-1,6230826134014216;-0,6988487890366503;0,1501392130931034;12,137800239885431;-8,831408061253136
2025-11-26;2025-12-05;GUNDG.IS;155,05;186,8;0,012608089955537971;0,36250096268931076;0,7559302894098912;True;True;6,57;-0,9998405056811839;-0,7500117634580122;-1,0740299721665705;0,08339947418178222;-0,35866378923536474;;-0,4536795062773537;-0,4538151945099025;-1,126788366263476;-0,4850364568135169;-0,1820808938419649;-0,0022956922887442536
2025-11-27;2025-12-08;GUNDG.IS;170,55;192,6;-0,07948741587602713;0,05801937635265964;0,3816560673493514;True;True;0,46;-0,36752516164570453;-0,4207779441538041;-0,5845476169109383;0,08339947418178222;-0,35866378923536474;;-0,4536795062773537;-0,4538151945099025;-1,126788366263476;-0,4850364568135169;-0,1820808938419649;0,014473139731895013
