Regresyon Eğimi;R2;Uzaklık Skoru (Score);7 Günlük Kar (%);cluster;Beklenen 7G Kar (%);Kazanma İhtimali (%);ML Güven Skoru
-0,17593084452423685;-0,9658182925886318;0,3827163413451844;0,39902347855547043;6;-0,2775131624964365;-2,1362769824594077;-0,41515006910659213
-0,2800372829284072;0,2425866919514171;-0,20260304632044182;0,6512526561681421;2;-0,8957084684441902;-0,7266890402261574;-0,7968125642918826
1,3649141857890574;1,1925377799110886;0,001756107928801016;-0,8348742836139247;1;-0,47287977996292924;-0,7266890402261574;-0,4887590586060995
0,2633488848261122;1,2041686251902988;0,16501213989584376;-0,20508016767469509;1;0,2045955282667909;0,9178302257126347;0,19189852343051542
1,2132287970521423;1,6135677914353197;-0,29856410773079783;2,353392250820884;1;0,7072161428982404;0,6828989020070922;0,6268858389064399
0,23626135088378436;-0,9709350057515616;0,7693090660209143;1,111248382515576;6;0,9288410908876551;0,44796757830155215;0,7808059181436563
-0,5933873555345128;-0,4192615014452504;-0,4066968777744201;-1,4694562030140477;9;-0,6531909933173644;-0,4917577165206157;-0,6205712161276312
0,7029601809467224;0,22450796562319256;1,0970270529137218;-0,3164614212212324;7;-0,01944343752394307;-0,02189506910953217;-0,09951911204219549
1,1727713079670874;0,44687979174653725;1,2704308193032223;-0,12428056623166889;7;0,15481324082191025;0,21303625459600956;0,06914451314790865
0,05439575426495886;1,1890345628704186;0,5176880707259142;-1,0190200590405223;8;0,7707384583410276;0,44796757830155215;0,6405791237461248
0,1619691851851591;0,3574686842778222;0,3243865365934902;0,7608203803848116;2;0,49027698920150614;0,44796757830155215;0,39182796675410747
-0,515563737746838;-1,1364121618315952;0,1326556672235431;2,9499062903629207;3;-0,007444592026901414;-0,2568263928150739;-0,10964618688881234
-0,6265935030054106;-1,0713586179807895;-0,19555507525002042;0,563136692639688;9;-0,35618261898751313;-0,2568263928150739;-0,3858140809509194
-0,6710518745784579;-0,5071446836413891;0,051127319820964356;0,021269469442382945;9;0,9563068479292277;0,44796757830155215;0,8051662656192449
-0,294796166622773;-1,467017040527573;-0,302668467779809;-0,9289007107374232;4;0,0486866315372556;-0,9616203639316991;-0,13055693976272265
-0,09523997084433354;-0,4700468539402722;0,6329807677322149;1,210798692513551;9;0,06259973753415822;-0,02189506910953217;-0,031949771473136615
-0,0010038814656246604;1,073736626507215;-0,22482312268211066;0,46309030250950467;8;0,03290296796007724;-0,2568263928150739;-0,07769469376011219
0,31244080883525693;0,8134624480757049;0,914372429917693;-0,5642930285444419;7;-0,6852385338079805;-0,7266890402261574;-0,6434738647844686
-0,5952252649818938;-0,2777466781815011;0,07771995833371986;-1,4714118635741387;2;-0,5789123631742208;-0,4917577165206157;-0,5641023586369156
